WP_032398796.1	WP_032398796.1
WP_228977356.1	WP_175229413.1
WP_228977356.1	WP_149668529.1
WP_228977356.1	WP_219798121.1
WP_228977356.1	WP_035553688.1
WP_228977356.1	WP_129963021.1
WP_228977356.1	WP_233799859.1
WP_228977356.1	WP_027211539.1
WP_228977356.1	WP_230563097.1
WP_228977356.1	WP_013337912.1
WP_228977356.1	WP_013088273.1
WP_228977356.1	WP_176109659.1
WP_228977356.1	WP_187636923.1
WP_228977356.1	WP_233828053.1
WP_228977356.1	WP_028365072.1
WP_228977356.1	WP_233846677.1
WP_228977356.1	WP_054929612.1
WP_228977356.1	WP_075295238.1
WP_228977356.1	WP_062125846.1
WP_228977356.1	WP_117334448.1
WP_228977356.1	WP_187628755.1
WP_228977356.1	WP_169499465.1
WP_228977356.1	WP_064267168.1
WP_228977356.1	WP_133650014.1
WP_228977356.1	WP_184026568.1
WP_228977356.1	WP_167283523.1
WP_228977356.1	WP_167048429.1
WP_228977356.1	WP_102609804.1
WP_228977356.1	WP_018419299.1
WP_228977356.1	WP_187612633.1
WP_228977356.1	WP_027199579.1
WP_228977356.1	WP_035986831.1
WP_228977356.1	WP_085482311.1
WP_228977356.1	WP_025597875.1
WP_228977356.1	WP_011486659.1
WP_228977356.1	WP_028361600.1
WP_228977356.1	WP_035941394.1
WP_228977356.1	WP_244826873.1
WP_228977356.1	WP_034470498.1
WP_228977356.1	WP_040053083.1
WP_228977356.1	WP_061172670.1
WP_228977356.1	WP_159835109.1
WP_228977356.1	WP_244814545.1
WP_228977356.1	WP_106856933.1
WP_228977356.1	WP_087047896.1
WP_228977356.1	WP_008351779.1
WP_228977356.1	WP_061158848.1
WP_228977356.1	WP_061165590.1
WP_228977356.1	WP_014190285.1
WP_228977356.1	WP_062606525.1
WP_228977356.1	WP_061147238.1
WP_228977356.1	WP_175939231.1
WP_228977356.1	WP_045450264.1
WP_228977356.1	WP_035961842.1
WP_228977356.1	WP_035497535.1
WP_228977356.1	WP_244793594.1
WP_228977356.1	WP_061122346.1
WP_228977356.1	WP_086974091.1
WP_228977356.1	WP_091009504.1
WP_228977356.1	WP_096721339.1
WP_228977356.1	WP_056358077.1
WP_228977356.1	WP_047895563.1
WP_228977356.1	WP_016344120.1
WP_228977356.1	WP_031364341.1
WP_228977356.1	WP_136894449.1
WP_228977356.1	WP_213780391.1
WP_228977356.1	WP_206997286.1
WP_228977356.1	WP_137330940.1
WP_228977356.1	WP_090546526.1
WP_228977356.1	WP_165085913.1
WP_228977356.1	WP_089165294.1
WP_149416743.1	WP_149416743.1
WP_149416743.1	WP_007949026.1
WP_149416743.1	WP_150656772.1
WP_149416743.1	WP_223518842.1
WP_149416743.1	WP_124323308.1
WP_149416743.1	WP_025128379.1
WP_149416743.1	WP_016963308.1
WP_149416743.1	WP_102882125.1
WP_149416743.1	WP_159894730.1
WP_149416743.1	WP_075117412.1
WP_149416743.1	WP_092318769.1
WP_149416743.1	WP_023970073.1
WP_149416743.1	WP_103407085.1
WP_149416743.1	WP_011058749.1
WP_149416743.1	WP_020299535.1
WP_149416743.1	WP_161754384.1
WP_149416743.1	WP_223457492.1
WP_149416743.1	WP_095144584.1
WP_149416743.1	WP_019691308.1
WP_149416743.1	WP_224540557.1
WP_149416743.1	WP_175376556.1
WP_149416743.1	WP_071552365.1
WP_149416743.1	WP_095077953.1
WP_149416743.1	WP_047536344.1
WP_149416743.1	WP_123424003.1
WP_149416743.1	WP_150717389.1
WP_149416743.1	WP_096513858.1
WP_149416743.1	WP_110965900.1
WP_149416743.1	WP_090328053.1
WP_149416743.1	WP_095027950.1
WP_149416743.1	WP_046810335.1
WP_149416743.1	WP_003438592.1
WP_149416743.1	WP_048366783.1
WP_149416743.1	WP_153378132.1
WP_149416743.1	WP_017126979.1
WP_149416743.1	WP_060696097.1
WP_149416743.1	WP_019824834.1
WP_149416743.1	WP_122785265.1
WP_149416743.1	WP_186683775.1
WP_149416743.1	WP_158156286.1
WP_149416743.1	WP_008367898.1
WP_149416743.1	WP_009046533.1
WP_149416743.1	WP_216311213.1
WP_149416743.1	WP_226504141.1
WP_149416743.1	WP_015093084.1
WP_149416743.1	WP_093227599.1
WP_149416743.1	WP_085725501.1
WP_149416743.1	WP_104451152.1
WP_149416743.1	WP_060544061.1
WP_149416743.1	WP_150643290.1
WP_149416743.1	WP_110659532.1
WP_149416743.1	WP_007972740.1
WP_149416743.1	WP_057397192.1
WP_149416743.1	WP_085717888.1
WP_149416743.1	WP_068589434.1
WP_149416743.1	WP_241108612.1
WP_149416743.1	WP_058438339.1
WP_149416743.1	WP_103324629.1
WP_149416743.1	WP_022639251.1
WP_149416743.1	WP_044460708.1
WP_149416743.1	WP_185697359.1
WP_149416743.1	WP_150702707.1
WP_149416743.1	WP_040063502.1
WP_149416743.1	WP_103320397.1
WP_149416743.1	WP_145016684.1
WP_149416743.1	WP_046040878.1
WP_149416743.1	WP_008047739.1
WP_149416743.1	WP_054595165.1
WP_149416743.1	WP_192307536.1
WP_149416743.1	WP_223544552.1
WP_149416743.1	WP_056852207.1
WP_149416743.1	WP_123582049.1
WP_149416743.1	WP_194789527.1
WP_149416743.1	WP_186656561.1
WP_149416743.1	WP_125860819.1
WP_149416743.1	WP_125465874.1
WP_149416743.1	WP_138220425.1
WP_149416743.1	WP_153788964.1
WP_149416743.1	WP_217840721.1
WP_149416743.1	WP_186665655.1
WP_149416743.1	WP_200140375.1
WP_149416743.1	WP_198744619.1
WP_149416743.1	WP_197890388.1
WP_149416743.1	WP_134691382.1
WP_149416743.1	WP_139646399.1
WP_149416743.1	WP_150579567.1
WP_149416743.1	WP_027922165.1
WP_149416743.1	WP_092274668.1
WP_149416743.1	WP_077432292.1
WP_149416743.1	WP_017336062.1
WP_149416743.1	WP_218439078.1
WP_149416743.1	WP_150771934.1
WP_149416743.1	WP_059406415.1
WP_149416743.1	WP_201115337.1
WP_149416743.1	WP_162436966.1
WP_149416743.1	WP_194691701.1
WP_149416743.1	WP_095108839.1
WP_149416743.1	WP_046031234.1
WP_149416743.1	WP_149659108.1
WP_149416743.1	WP_045061997.1
WP_149416743.1	WP_177058129.1
WP_149416743.1	WP_095190086.1
WP_149416743.1	WP_103304204.1
WP_149416743.1	WP_221733139.1
WP_149416743.1	WP_008058540.1
WP_149416743.1	WP_030129276.1
WP_149416743.1	WP_192409866.1
WP_149416743.1	WP_007897410.1
WP_149416743.1	WP_223530408.1
WP_149416743.1	WP_017132488.1
WP_149416743.1	WP_028620942.1
WP_149416743.1	WP_047699815.1
WP_149416743.1	WP_053147861.1
WP_149416743.1	WP_018606305.1
WP_149416743.1	WP_003220776.1
WP_149416743.1	WP_186732491.1
WP_149416743.1	WP_203648402.1
WP_149416743.1	WP_027592380.1
WP_149416743.1	WP_014592692.1
WP_149416743.1	WP_012274607.1
WP_149416743.1	WP_023628821.1
WP_149416743.1	WP_056794433.1
WP_149416743.1	WP_050707298.1
WP_149416743.1	WP_236180823.1
WP_149416743.1	WP_110745128.1
WP_149416743.1	WP_011531802.1
WP_149416743.1	WP_161774266.1
WP_149416743.1	WP_016489596.1
WP_149416743.1	WP_102681752.1
WP_149416743.1	WP_009685000.1
WP_149416743.1	WP_186520939.1
WP_149416743.1	WP_241800152.1
WP_149416743.1	WP_003249206.1
WP_149416743.1	WP_043200646.1
WP_149416743.1	WP_033701969.1
WP_149416743.1	WP_200928866.1
WP_149416743.1	WP_167064543.1
WP_149416743.1	WP_060500658.1
WP_149416743.1	WP_016712467.1
WP_149416743.1	WP_103496807.1
WP_149416743.1	WP_191489967.1
WP_149416743.1	WP_010453507.1
WP_149416743.1	WP_054058001.1
WP_149416743.1	WP_017903401.1
WP_149416743.1	WP_008080562.1
WP_149416743.1	WP_027611264.1
WP_149416743.1	WP_123470657.1
WP_149416743.1	WP_237883620.1
WP_149416743.1	WP_131654770.1
WP_149416743.1	WP_048383973.1
WP_149416743.1	WP_053117531.1
WP_149416743.1	WP_215007600.1
WP_149416743.1	WP_047226910.1
WP_149416743.1	WP_212798601.1
WP_149416743.1	WP_003186736.1
WP_149416743.1	WP_135843240.1
WP_149416743.1	WP_230148576.1
WP_149416743.1	WP_024618249.1
WP_149416743.1	WP_186656659.1
WP_149416743.1	WP_186710849.1
WP_149416743.1	WP_093425301.1
WP_149416743.1	WP_175388198.1
WP_149416743.1	WP_063323358.1
WP_149416743.1	WP_058546235.1
WP_149416743.1	WP_057449148.1
WP_149416743.1	WP_095192297.1
WP_149416743.1	WP_030141471.1
WP_149416743.1	WP_003196846.1
WP_149416743.1	WP_014336107.1
WP_149416743.1	WP_122565250.1
WP_149416743.1	WP_060739605.1
WP_149416743.1	WP_042728163.1
WP_149416743.1	WP_127648578.1
WP_149416743.1	WP_215501218.1
WP_149416743.1	WP_109751988.1
WP_149416743.1	WP_245143714.1
WP_149416743.1	WP_041024716.1
WP_149416743.1	WP_134922472.1
WP_149416743.1	WP_007939439.1
WP_149416743.1	WP_024778064.1
WP_149416743.1	WP_169372044.1
WP_149416743.1	WP_097134210.1
WP_149416743.1	WP_092301951.1
WP_149416743.1	WP_007930826.1
WP_149416743.1	WP_025110924.1
WP_149416743.1	WP_131061261.1
WP_149416743.1	WP_201149376.1
WP_149416743.1	WP_155000434.1
WP_149416743.1	WP_064675449.1
WP_149416743.1	WP_034148553.1
WP_149416743.1	WP_077044183.1
WP_149416743.1	WP_039592708.1
WP_149416743.1	WP_207260644.1
WP_149416743.1	WP_137804062.1
WP_199024854.1	WP_199024854.1
WP_010179669.1	WP_010179669.1
WP_028669337.1	WP_028669337.1
WP_028669337.1	WP_127556122.1
WP_238712360.1	WP_238712360.1
WP_136064951.1	WP_136064951.1
WP_136064951.1	WP_089727978.1
WP_136064951.1	WP_129139808.1
WP_136064951.1	WP_231663001.1
WP_136064951.1	WP_031384848.1
WP_173236421.1	WP_173236421.1
WP_179113164.1	WP_179113164.1
WP_179113164.1	WP_131182793.1
WP_162083793.1	WP_162083793.1
WP_087023433.1	WP_087023433.1
WP_067565889.1	WP_067565889.1
WP_093428052.1	WP_093428052.1
WP_076575866.1	WP_076575866.1
WP_076575866.1	WP_042047079.1
WP_076575866.1	WP_050668017.1
WP_076575866.1	WP_005354232.1
WP_076575866.1	WP_060587770.1
WP_126791693.1	WP_126791693.1
WP_068833117.1	WP_068833117.1
WP_116084833.1	WP_116084833.1
WP_014074370.1	WP_014074370.1
WP_213334164.1	WP_213334164.1
WP_213334164.1	WP_247029263.1
WP_048440050.1	WP_048440050.1
WP_237132951.1	WP_237132951.1
WP_149754462.1	WP_149754462.1
WP_149754462.1	WP_085792510.1
WP_046339845.1	WP_046339845.1
WP_046339845.1	WP_226690919.1
WP_046339845.1	WP_101775634.1
WP_046339845.1	WP_049215797.1
WP_051228234.1	WP_051228234.1
WP_147653545.1	WP_147653545.1
WP_161912253.1	WP_161912253.1
WP_161912253.1	WP_108915474.1
WP_161912253.1	WP_018267353.1
WP_161912253.1	WP_024878106.1
WP_161912253.1	WP_196407989.1
WP_161912253.1	WP_159730502.1
WP_147912437.1	WP_147912437.1
WP_147912437.1	WP_106704211.1
WP_140870476.1	WP_140870476.1
WP_168623478.1	WP_168623478.1
WP_007068402.1	WP_007068402.1
WP_010392003.1	WP_010392003.1
WP_055295246.1	WP_055295246.1
WP_035249519.1	WP_035249519.1
WP_076023629.1	WP_076023629.1
WP_158363955.1	WP_158363955.1
WP_174284606.1	WP_174284606.1
WP_168451741.1	WP_168451741.1
WP_076969366.1	WP_076969366.1
WP_076969366.1	WP_080551005.1
WP_076969366.1	WP_103846996.1
WP_076969366.1	WP_034441244.1
WP_069205237.1	WP_069205237.1
WP_069205237.1	WP_130155349.1
WP_069205237.1	WP_093220182.1
WP_069205237.1	WP_242150783.1
WP_210432583.1	WP_210432583.1
WP_136394019.1	WP_136394019.1
WP_151185643.1	WP_151185643.1
WP_028080910.1	WP_028080910.1
WP_115490606.1	WP_115490606.1
WP_132862378.1	WP_132862378.1
WP_132862378.1	WP_057633996.1
WP_132862378.1	WP_057629187.1
WP_132862378.1	WP_062171067.1
WP_132862378.1	WP_232151287.1
WP_132862378.1	WP_054660447.1
WP_132862378.1	WP_055772860.1
WP_132862378.1	WP_153191548.1
WP_132862378.1	WP_104937701.1
WP_132862378.1	WP_054662258.1
WP_132862378.1	WP_057640177.1
WP_149391240.1	WP_149391240.1
WP_159016812.1	WP_159016812.1
WP_162310606.1	WP_162310606.1
WP_202687518.1	WP_202687518.1
WP_074871611.1	WP_074871611.1
WP_074871611.1	WP_215838328.1
WP_074871611.1	WP_207522710.1
WP_074871611.1	WP_057949501.1
WP_074871611.1	WP_057941296.1
WP_074871611.1	WP_091805598.1
WP_074871611.1	WP_215057612.1
WP_074871611.1	WP_056113400.1
WP_074871611.1	WP_036107609.1
WP_074871611.1	WP_031372765.1
WP_074871611.1	WP_221670937.1
WP_074871611.1	WP_064749090.1
WP_184486848.1	WP_184486848.1
WP_144084336.1	WP_144084336.1
WP_144084336.1	WP_106003139.1
WP_144084336.1	WP_211549790.1
WP_014415773.1	WP_014415773.1
WP_200239859.1	WP_200239859.1
WP_200239859.1	WP_201215313.1
WP_185665237.1	WP_185665237.1
WP_074787806.1	WP_074787806.1
WP_074787806.1	WP_050663635.1
WP_074787806.1	WP_080458172.1
WP_136805967.1	WP_136805967.1
WP_136805967.1	WP_136798569.1
WP_029312291.1	WP_029312291.1
WP_029312291.1	WP_235703305.1
WP_051587867.1	WP_051587867.1
WP_086607297.1	WP_086607297.1
WP_055757085.1	WP_055757085.1
WP_138662138.1	WP_138662138.1
WP_133366133.1	WP_133366133.1
WP_171835670.1	WP_171835670.1
WP_086451037.1	WP_086451037.1
WP_167082367.1	WP_167082367.1
WP_189410784.1	WP_189410784.1
WP_240810625.1	WP_240810625.1
WP_236869682.1	WP_236869682.1
WP_101758871.1	WP_101758871.1
WP_183815244.1	WP_183815244.1
WP_070960875.1	WP_070960875.1
WP_063283831.1	WP_063283831.1
WP_096663618.1	WP_096663618.1
WP_096663618.1	WP_119635441.1
WP_096663618.1	WP_019167194.1
WP_129781784.1	WP_129781784.1
WP_225542238.1	WP_225542238.1
WP_146976016.1	WP_146976016.1
WP_236374885.1	WP_236374885.1
WP_138484742.1	WP_138484742.1
WP_087281903.1	WP_087281903.1
WP_219966332.1	WP_219966332.1
WP_227451676.1	WP_227451676.1
WP_182996385.1	WP_182996385.1
WP_053140630.1	WP_053140630.1
WP_202059010.1	WP_202059010.1
WP_139959158.1	WP_139959158.1
WP_195522489.1	WP_195522489.1
WP_013790584.1	WP_013790584.1
WP_242370603.1	WP_242370603.1
WP_178974025.1	WP_178974025.1
WP_242232341.1	WP_242232341.1
WP_215194927.1	WP_215194927.1
WP_215194927.1	WP_126404110.1
WP_215194927.1	WP_015604239.1
WP_140963774.1	WP_140963774.1
WP_140963774.1	WP_065213563.1
WP_140963774.1	WP_072780850.1
WP_027850481.1	WP_027850481.1
WP_104409926.1	WP_104409926.1
WP_174394866.1	WP_174394866.1
WP_137661742.1	WP_137661742.1
WP_245562345.1	WP_245562345.1
WP_122933179.1	WP_122933179.1
WP_005676467.1	WP_005676467.1
WP_005676467.1	WP_117577023.1
WP_119530971.1	WP_119530971.1
WP_200163234.1	WP_200163234.1
WP_023275812.1	WP_023275812.1
WP_142478567.1	WP_142478567.1
WP_142478567.1	WP_210467605.1
WP_142478567.1	WP_154948306.1
WP_014146806.1	WP_014146806.1
WP_055152029.1	WP_055152029.1
WP_091405556.1	WP_091405556.1
WP_020507197.1	WP_020507197.1
WP_026726485.1	WP_026726485.1
WP_157205831.1	WP_157205831.1
WP_091279098.1	WP_091279098.1
WP_091279098.1	WP_216378669.1
WP_091279098.1	WP_216380414.1
WP_091279098.1	WP_216426517.1
WP_091279098.1	WP_216388849.1
WP_118148209.1	WP_118148209.1
WP_118148209.1	WP_118350914.1
WP_187176868.1	WP_187176868.1
WP_026837098.1	WP_026837098.1
WP_171909843.1	WP_171909843.1
WP_159691288.1	WP_159691288.1
WP_120650129.1	WP_120650129.1
WP_120650129.1	WP_134198896.1
WP_120650129.1	WP_118385621.1
WP_160986543.1	WP_160986543.1
WP_140160606.1	WP_140160606.1
WP_247814839.1	WP_247814839.1
WP_076709783.1	WP_076709783.1
WP_134408990.1	WP_134408990.1
WP_034734512.1	WP_034734512.1
WP_182142358.1	WP_182142358.1
WP_160199516.1	WP_160199516.1
WP_223929783.1	WP_223929783.1
WP_225061738.1	WP_225061738.1
WP_225542584.1	WP_225542584.1
WP_147228417.1	WP_147228417.1
WP_078417106.1	WP_078417106.1
WP_078417106.1	WP_075457253.1
WP_224994324.1	WP_224994324.1
WP_133150687.1	WP_133150687.1
WP_215821345.1	WP_215821345.1
WP_215821345.1	WP_027707017.1
WP_150494783.1	WP_150494783.1
WP_031523300.1	WP_031523300.1
WP_031523300.1	WP_024547473.1
WP_088965227.1	WP_088965227.1
WP_138378738.1	WP_138378738.1
WP_008291146.1	WP_008291146.1
WP_089893505.1	WP_089893505.1
WP_183857500.1	WP_183857500.1
WP_116682481.1	WP_116682481.1
WP_058262336.1	WP_058262336.1
WP_091711998.1	WP_091711998.1
WP_091711998.1	WP_007144275.1
WP_092407624.1	WP_092407624.1
WP_102106625.1	WP_102106625.1
WP_226467517.1	WP_226467517.1
WP_226467517.1	WP_242113387.1
WP_237366679.1	WP_237366679.1
WP_119330883.1	WP_119330883.1
WP_119330883.1	WP_071663719.1
WP_135945630.1	WP_135945630.1
WP_182688516.1	WP_182688516.1
WP_182688516.1	WP_141518273.1
WP_223071923.1	WP_223071923.1
WP_223071923.1	WP_247270681.1
WP_220748776.1	WP_220748776.1
WP_183948810.1	WP_183948810.1
WP_084493503.1	WP_084493503.1
WP_185797657.1	WP_185797657.1
WP_185797657.1	WP_108436833.1
WP_068463018.1	WP_068463018.1
WP_068463018.1	WP_173952852.1
WP_086554464.1	WP_086554464.1
WP_174292900.1	WP_174292900.1
WP_215976199.1	WP_215976199.1
WP_034905402.1	WP_034905402.1
WP_132030039.1	WP_132030039.1
WP_132030039.1	WP_127088081.1
WP_018304562.1	WP_018304562.1
WP_147847930.1	WP_147847930.1
WP_147847930.1	WP_146539042.1
WP_015497247.1	WP_015497247.1
WP_015497247.1	WP_015502036.1
WP_160773318.1	WP_160773318.1
WP_068501411.1	WP_068501411.1
WP_109811552.1	WP_109811552.1
WP_025897377.1	WP_025897377.1
WP_110135706.1	WP_110135706.1
WP_110135706.1	WP_065969070.1
WP_011644904.1	WP_011644904.1
WP_142892353.1	WP_142892353.1
WP_220986244.1	WP_220986244.1
WP_057638941.1	WP_057638941.1
WP_057638941.1	WP_057665199.1
WP_225205510.1	WP_225205510.1
WP_225205510.1	WP_169494429.1
WP_225205510.1	WP_225008312.1
WP_160791297.1	WP_160791297.1
WP_160791297.1	WP_018979232.1
WP_126173121.1	WP_126173121.1
WP_007422190.1	WP_007422190.1
WP_007422190.1	WP_013640218.1
WP_007422190.1	WP_201728619.1
WP_007422190.1	WP_174504216.1
WP_091146501.1	WP_091146501.1
WP_184518041.1	WP_184518041.1
WP_173766202.1	WP_173766202.1
WP_142849101.1	WP_142849101.1
WP_028293341.1	WP_028293341.1
WP_105191055.1	WP_105191055.1
WP_221047065.1	WP_221047065.1
WP_111750342.1	WP_111750342.1
WP_111750342.1	WP_162856840.1
WP_111750342.1	WP_015431930.1
WP_111750342.1	WP_075592264.1
WP_111750342.1	WP_021112975.1
WP_111750342.1	WP_010786446.1
WP_111750342.1	WP_021117101.1
WP_111750342.1	WP_005711146.1
WP_111750342.1	WP_075605229.1
WP_111750342.1	WP_135674001.1
WP_213332721.1	WP_213332721.1
WP_213332721.1	WP_213322049.1
WP_213332721.1	WP_110374929.1
WP_216021564.1	WP_216021564.1
WP_027950586.1	WP_027950586.1
WP_227421185.1	WP_227421185.1
WP_026380543.1	WP_026380543.1
WP_093975189.1	WP_093975189.1
WP_090542282.1	WP_090542282.1
WP_129682157.1	WP_129682157.1
WP_226551652.1	WP_226551652.1
WP_226551652.1	WP_219783316.1
WP_226551652.1	WP_167601154.1
WP_226551652.1	WP_090060998.1
WP_028103161.1	WP_028103161.1
WP_028103161.1	WP_090436137.1
WP_028103161.1	WP_161027104.1
WP_028103161.1	WP_155452759.1
WP_028103161.1	WP_055928071.1
WP_225639157.1	WP_225639157.1
WP_081126577.1	WP_081126577.1
WP_066489488.1	WP_066489488.1
WP_066489488.1	WP_066711178.1
WP_243784985.1	WP_243784985.1
WP_243784985.1	WP_114536288.1
WP_243784985.1	WP_036758599.1
WP_243784985.1	WP_024842776.1
WP_243784985.1	WP_134680999.1
WP_243784985.1	WP_115756729.1
WP_243784985.1	WP_149764703.1
WP_071691693.1	WP_071691693.1
WP_071691693.1	WP_127561219.1
WP_072247323.1	WP_072247323.1
WP_072247323.1	WP_227426798.1
WP_144335057.1	WP_144335057.1
WP_209333519.1	WP_209333519.1
WP_206483105.1	WP_206483105.1
WP_239440212.1	WP_239440212.1
WP_068077423.1	WP_068077423.1
WP_221572025.1	WP_221572025.1
WP_056692621.1	WP_056692621.1
WP_168070275.1	WP_168070275.1
WP_094484775.1	WP_094484775.1
WP_238617887.1	WP_238617887.1
WP_147863425.1	WP_147863425.1
WP_174634479.1	WP_174634479.1
WP_143960171.1	WP_143960171.1
WP_219288010.1	WP_219288010.1
WP_016568963.1	WP_016568963.1
WP_130091968.1	WP_130091968.1
WP_130091968.1	WP_109359411.1
WP_089698141.1	WP_089698141.1
WP_089698141.1	WP_085069466.1
WP_143052017.1	WP_143052017.1
WP_206577575.1	WP_206577575.1
WP_043205632.1	WP_043205632.1
WP_165599219.1	WP_165599219.1
WP_165599219.1	WP_141451955.1
WP_027168344.1	WP_027168344.1
WP_039101224.1	WP_039101224.1
WP_052217877.1	WP_052217877.1
WP_125038103.1	WP_125038103.1
WP_166408668.1	WP_166408668.1
WP_022089413.1	WP_022089413.1
WP_157558694.1	WP_157558694.1
WP_143506506.1	WP_143506506.1
WP_143506506.1	WP_206596260.1
WP_024444933.1	WP_024444933.1
WP_123836141.1	WP_123836141.1
WP_123836141.1	WP_010730082.1
WP_116890982.1	WP_116890982.1
WP_046272543.1	WP_046272543.1
WP_076578217.1	WP_076578217.1
WP_048680478.1	WP_048680478.1
WP_086596988.1	WP_086596988.1
WP_007300060.1	WP_007300060.1
WP_007300060.1	WP_109335834.1
WP_143225435.1	WP_143225435.1
WP_109016579.1	WP_109016579.1
WP_202635747.1	WP_202635747.1
WP_008927903.1	WP_008927903.1
WP_181759990.1	WP_181759990.1
WP_181759990.1	WP_224911845.1
WP_028373570.1	WP_028373570.1
WP_058533579.1	WP_058533579.1
WP_058533579.1	WP_006870595.1
WP_058533579.1	WP_133137862.1
WP_204427749.1	WP_204427749.1
WP_204427749.1	WP_138773028.1
WP_204427749.1	WP_228233575.1
WP_055439765.1	WP_055439765.1
WP_055439765.1	WP_092836407.1
WP_110575230.1	WP_110575230.1
WP_110575230.1	WP_006953870.1
WP_110575230.1	WP_071462939.1
WP_239872693.1	WP_239872693.1
WP_239872693.1	WP_012698281.1
WP_087869525.1	WP_087869525.1
WP_087869525.1	WP_221895527.1
WP_163459297.1	WP_163459297.1
WP_100052253.1	WP_100052253.1
WP_100052253.1	WP_011201365.1
WP_056815982.1	WP_056815982.1
WP_056815982.1	WP_073462120.1
WP_056815982.1	WP_168560955.1
WP_173533111.1	WP_173533111.1
WP_125017475.1	WP_125017475.1
WP_105050895.1	WP_105050895.1
WP_125880224.1	WP_125880224.1
WP_155158720.1	WP_155158720.1
WP_205735233.1	WP_205735233.1
WP_059563649.1	WP_059563649.1
WP_059563649.1	WP_212197053.1
WP_135634158.1	WP_135634158.1
WP_077287901.1	WP_077287901.1
WP_241314313.1	WP_241314313.1
WP_241314313.1	WP_180564233.1
WP_144605752.1	WP_144605752.1
WP_144605752.1	WP_219958934.1
WP_200081061.1	WP_200081061.1
WP_200081061.1	WP_090049466.1
WP_006043947.1	WP_006043947.1
WP_108413858.1	WP_108413858.1
WP_197910733.1	WP_197910733.1
WP_158224764.1	WP_158224764.1
WP_018882221.1	WP_018882221.1
WP_039993582.1	WP_039993582.1
WP_061175576.1	WP_061175576.1
WP_148953978.1	WP_148953978.1
WP_090944787.1	WP_090944787.1
WP_195128841.1	WP_195128841.1
WP_203839235.1	WP_203839235.1
WP_151775063.1	WP_151775063.1
WP_210503343.1	WP_210503343.1
WP_083720267.1	WP_083720267.1
WP_195187225.1	WP_195187225.1
WP_242936161.1	WP_242936161.1
WP_039454344.1	WP_039454344.1
WP_171492070.1	WP_171492070.1
WP_171492070.1	WP_159452837.1
WP_047265136.1	WP_047265136.1
WP_047265136.1	WP_072863074.1
WP_149074177.1	WP_149074177.1
WP_149074177.1	WP_039453716.1
WP_247098033.1	WP_247098033.1
WP_247098033.1	WP_116772512.1
WP_189676096.1	WP_189676096.1
WP_047127444.1	WP_047127444.1
WP_047127444.1	WP_228438442.1
WP_155252648.1	WP_155252648.1
WP_155252648.1	WP_155245769.1
WP_091279199.1	WP_091279199.1
WP_187010298.1	WP_187010298.1
WP_091822352.1	WP_091822352.1
WP_133780654.1	WP_133780654.1
WP_103078122.1	WP_103078122.1
WP_103078122.1	WP_103077646.1
WP_028524298.1	WP_028524298.1
WP_091226819.1	WP_091226819.1
WP_235244144.1	WP_235244144.1
WP_150277537.1	WP_150277537.1
WP_235460721.1	WP_235460721.1
WP_127122399.1	WP_127122399.1
WP_104337346.1	WP_104337346.1
WP_223319209.1	WP_223319209.1
WP_223319209.1	WP_059441910.1
WP_157354761.1	WP_157354761.1
WP_090072337.1	WP_090072337.1
WP_090072337.1	WP_119306093.1
WP_124736446.1	WP_124736446.1
WP_124736446.1	WP_136555135.1
WP_180568127.1	WP_180568127.1
WP_180568127.1	WP_163831034.1
WP_150427222.1	WP_150427222.1
WP_017429085.1	WP_017429085.1
WP_017429085.1	WP_079553408.1
